task,method,run_name,step,rho_corridor,rho_current,corridor_risk_lift,lift_positive_rate,effective_beta,shadow_excess,reference_age
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,100000,0.21456369757652283,0.21456369757652283,3.637978807091713e-11,1.0,1.0,0.034333303570747375,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,105000,0.24325475096702576,0.24325475096702576,-1.8553691916167736e-09,0.0,1.0,0.05162271857261658,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,110000,0.24956855177879333,0.24956855177879333,2.0372681319713593e-10,1.0,1.0,0.047062166035175323,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,115000,0.25526711344718933,0.25526711344718933,5.820766091346741e-11,1.0,1.0,0.04756530374288559,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,120000,0.26183655858039856,0.26183655858039856,-1.7462298274040222e-10,0.0,1.0,0.06347933411598206,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,125000,0.2726404666900635,0.2726404666900635,7.8580342233181e-10,1.0,1.0,0.06660686433315277,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,130000,0.3169505000114441,0.3169505000114441,-8.440110832452774e-10,0.0,1.0,0.07788345962762833,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,135000,0.2301110327243805,0.2301110327243805,-6.548361852765083e-11,0.0,1.0,0.04064597934484482,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,140000,0.25573742389678955,0.25573742389678955,7.275957614183426e-10,1.0,1.0,0.05639146640896797,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,145000,0.2685277462005615,0.2685277462005615,-4.3655745685100555e-10,0.0,1.0,0.05576984956860542,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,150000,0.2575885057449341,0.2575885057449341,9.74978320300579e-10,1.0,1.0,0.04567825794219971,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,155000,0.26833027601242065,0.26833027601242065,8.731149137020111e-11,1.0,1.0,0.05362104997038841,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,160000,0.2586124539375305,0.2586124539375305,-2.3283064365386963e-10,0.0,1.0,0.05061689391732216,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,165000,0.24649076163768768,0.24649076163768768,3.637978807091713e-10,1.0,1.0,0.03721166402101517,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,170000,0.2778981924057007,0.2778981924057007,4.220055416226387e-10,1.0,1.0,0.056606754660606384,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,175000,0.28083738684654236,0.28083738684654236,-1.8917489796876907e-10,0.0,1.0,0.062239669263362885,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,180000,0.27332618832588196,0.27332618832588196,2.6193447411060333e-10,1.0,1.0,0.05414333939552307,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,185000,0.29896116256713867,0.29896116256713867,-2.0372681319713593e-10,0.0,1.0,0.06030375510454178,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,190000,0.25378113985061646,0.25378113985061646,2.9103830456733704e-11,1.0,1.0,0.045337505638599396,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,195000,0.28298187255859375,0.28298187255859375,-1.862645149230957e-09,0.0,1.0,0.054743483662605286,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,200000,0.29703670740127563,0.29703670740127563,-1.0186340659856796e-10,0.0,1.0,0.06179605796933174,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,205000,0.2883879840373993,0.2883879840373993,5.675246939063072e-10,1.0,1.0,0.05571262538433075,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,210000,0.3028603792190552,0.3028603792190552,-3.055902197957039e-10,0.0,1.0,0.063898965716362,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,215000,0.26480579376220703,0.26480579376220703,-2.3283064365386963e-10,0.0,1.0,0.048623450100421906,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,220000,0.30478209257125854,0.30478209257125854,-1.0477378964424133e-09,0.0,1.0,0.06184955686330795,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,225000,0.2761702537536621,0.2761702537536621,2.6193447411060333e-10,1.0,1.0,0.050879258662462234,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,230000,0.290106862783432,0.290106862783432,-6.111804395914078e-10,0.0,1.0,0.04987579584121704,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,235000,0.3039191961288452,0.3039191961288452,4.94765117764473e-10,1.0,1.0,0.05564448982477188,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,240000,0.2736978828907013,0.2736978828907013,-8.294591680169106e-10,0.0,1.0,0.05278707668185234,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,245000,0.28517064452171326,0.28517064452171326,2.9103830456733704e-10,1.0,1.0,0.055191971361637115,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,250000,0.2897406816482544,0.2897406816482544,0.0,0.0,1.0,0.060904327780008316,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,255000,0.2920879125595093,0.2920879125595093,1.1641532182693481e-10,1.0,1.0,0.06212134659290314,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,260000,0.3326604664325714,0.3326604664325714,1.4551915228366852e-09,1.0,1.0,0.07476548850536346,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,265000,0.3009908199310303,0.3009908199310303,-3.4924596548080444e-10,0.0,1.0,0.054284028708934784,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,270000,0.2925012707710266,0.2925012707710266,-1.4260876923799515e-09,0.0,1.0,0.05109658092260361,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,275000,0.31719881296157837,0.31719881296157837,2.3283064365386963e-10,1.0,1.0,0.07004927843809128,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,280000,0.26994556188583374,0.26994556188583374,6.402842700481415e-10,1.0,1.0,0.04570513963699341,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,285000,0.31525057554244995,0.31525057554244995,1.4551915228366852e-11,1.0,1.0,0.06927117705345154,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,290000,0.2775883078575134,0.2775883078575134,-3.7834979593753815e-10,0.0,1.0,0.04457307606935501,
SafetyCarGoal1-v0,current_only_v2,starv2_resume_300k_SafetyCarGoal1_v0_selected_current_only_v2_current_only_v2_s14,295000,0.28873831033706665,0.28873831033706665,-1.4551915228366852e-10,0.0,1.0,0.050104402005672455,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,100000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,105000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,110000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,115000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,120000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,125000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,130000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,135000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,100000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,105000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,110000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,115000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,120000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,125000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,130000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,135000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,140000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,145000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,150000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,155000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,160000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,165000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,170000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,175000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,180000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,185000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,190000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,195000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,200000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,205000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,210000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,215000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,220000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,225000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,230000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,235000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,240000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,245000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,250000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,255000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,260000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,265000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,270000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,275000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,280000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,285000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,290000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s10,295000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,100000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,105000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,110000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,115000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,120000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,125000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,130000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,135000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,100000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,105000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,110000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,115000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,120000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,125000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,130000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,135000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,140000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,145000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,150000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,155000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,160000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,165000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,170000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,175000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,180000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,185000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,190000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,195000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,200000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,205000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,210000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,215000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,220000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,225000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,230000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,235000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,240000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,245000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,250000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,255000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,260000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,265000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,270000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,275000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,280000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,285000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,290000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s11,295000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s12,100000,0.0,0.0,0.0,0.0,0.0,0.0,
SafetyCarGoal1-v0,pointwise_v2,starv2_core_100k_SafetyCarGoal1_v0_selected_pointwise_v2_pointwise_v2_s12,105000,0.0,0.0,0.0,0.0,0.0,0.0,
